age,ltv,purchase_freq,tenure_months,prior_discounts,category,region,cohort_month,treated,converted,propensity,cate,segment,would_treat,age_group
18.0,236.4883837572734,6.0,2.668136757746369,2.0,Beauty,South,5,0,0,0.37555083325098926,-0.0396944680118515,LOW,0,<30
39.972688435727626,117.81580387155218,3.0,66.2525018808924,3.0,Beauty,North,11,1,0,0.5666325827263132,0.13664654281900118,HIGH,1,30-45
33.31443260644628,247.9155407419645,4.0,26.221982428069335,2.0,Beauty,West,6,0,0,0.3653480965616523,0.0750276047762435,MEDIUM,0,30-45
60.173900155472545,211.53524723411638,4.0,0.52840422285376,2.0,Apparel,South,3,0,1,0.3376088433255273,-0.023137532434678993,LOW,0,60+
35.909927194340504,79.39871618486961,4.0,120.0,4.0,Apparel,West,9,0,1,0.5940166009367274,0.13094558494872602,HIGH,1,30-45
58.01465133343424,170.77480791675183,7.0,1.6231212369132364,2.0,Electronics,East,8,0,0,0.3538184515575557,-0.08276832799042998,LOW,0,45-60
24.755111626615914,1153.798119196705,4.0,14.819248490911335,1.0,Apparel,West,10,0,0,0.2621589480338867,-0.10804907732700704,LOW,0,<30
45.047110001633506,370.52630242133296,4.0,15.51803608972655,1.0,Home,North,12,0,0,0.31484136708467564,0.015645463579316746,LOW,0,45-60
41.832803165494745,180.01354550005502,5.0,3.315857126431466,2.0,Beauty,South,6,0,0,0.3822671597337156,-0.0545556924042382,LOW,0,30-45
27.57143302562261,407.11492447750993,5.0,13.147271000520806,2.0,Electronics,South,8,1,0,0.3746356480007812,0.04951363693583963,MEDIUM,0,<30
40.128753375643285,91.65578132027424,4.0,17.65589957622695,2.0,Beauty,East,5,0,0,0.4290320480790773,0.12258214397249542,MEDIUM,0,30-45
52.5502260419792,94.24624131877576,6.0,29.251493322625063,3.0,Beauty,West,3,0,0,0.5346069687338029,0.19189387607516722,HIGH,1,45-60
34.114499548560794,176.59704106809394,8.0,15.175883870082748,2.0,Home,West,2,0,1,0.3230945789210473,0.16641418634174523,HIGH,1,30-45
18.0,852.190013478341,5.0,14.280888306336545,2.0,Beauty,North,7,0,0,0.2796577228103896,0.016953662195368598,LOW,0,<30
37.78924608227065,256.44814075683337,4.0,31.205986619821452,3.0,Home,South,10,0,0,0.4906295787284328,0.1600622086093072,HIGH,1,30-45
27.17092286248985,172.80620621149805,7.0,11.549739185350715,5.0,Home,South,5,0,0,0.47060777092682315,0.16460569038135586,HIGH,1,<30
33.891908736033415,888.6684342401437,7.0,23.383925498341142,3.0,Electronics,East,4,0,0,0.3701678126067428,-0.033617680319031965,LOW,0,30-45
37.02094676377855,171.01570738158537,9.0,43.63870875182975,3.0,Home,North,7,1,0,0.48676958051416885,0.12126057851657883,MEDIUM,0,30-45
18.0,1153.798119196705,2.0,5.825032735963962,3.0,Electronics,West,1,1,1,0.33311049669825527,0.030871363411195805,MEDIUM,0,<30
18.612099928151864,139.74861322656108,5.0,28.2878396381935,4.0,Beauty,South,7,0,0,0.5595957673379256,0.2375212594736937,HIGH,1,<30
43.7848020263063,89.07192092482411,5.0,12.215157148834725,1.0,Apparel,South,9,1,0,0.4049273455320389,0.16897819086817556,HIGH,1,30-45
31.727375645963836,190.61853320834828,4.0,1.592592383281515,4.0,Home,West,8,0,0,0.38816366195953367,0.02671372459582895,MEDIUM,0,30-45
18.0,176.9423839625541,5.0,46.70012827748386,1.0,Home,East,11,1,0,0.3689561313961435,0.15693607328481995,HIGH,1,<30
47.41812843929762,107.02388365529954,5.0,15.51803608972655,3.0,Home,East,11,1,0,0.46809355682159504,0.1804187772698986,HIGH,1,45-60
41.268437063290875,1153.798119196705,7.0,1.6676836818366823,3.0,Home,South,4,1,1,0.313281936463686,-0.11328430787663488,LOW,0,30-45
29.43350211156219,294.93763022617765,1.0,0.9094553892125185,3.0,Electronics,West,5,0,0,0.33339292354619504,0.10166721434697257,MEDIUM,0,<30
22.198037467301102,336.23980686634303,5.0,0.9860077636351801,0.0,Electronics,East,2,0,0,0.2629990510743694,0.08529643249012801,MEDIUM,0,<30
48.02969475577204,146.10253351578572,6.0,15.77854946524952,3.0,Electronics,North,3,0,1,0.4669232219577354,0.08964577919151552,MEDIUM,0,45-60
42.19220747072515,131.6435055743606,0.0,14.202218295016742,3.0,Electronics,West,6,0,0,0.4668905438869325,0.14674724743609624,HIGH,1,30-45
66.59122739220888,557.2436183426453,3.0,19.815193854518593,3.0,Beauty,South,12,0,1,0.40670433879526646,-0.09760782813130911,LOW,0,60+
43.04226318469925,48.996183370017995,9.0,13.032946507322515,1.0,Electronics,West,8,0,0,0.4014042616111438,0.20489795640252315,HIGH,1,30-45
42.65243769514418,224.8394097648797,3.0,31.846496686215847,2.0,Electronics,East,10,1,1,0.3939137106995577,0.032137802992578735,MEDIUM,0,30-45
35.99686483869722,177.22539578145987,6.0,51.31194078703824,0.0,Apparel,North,9,1,0,0.3550183089563093,0.05189694633281274,MEDIUM,0,30-45
47.80131040640949,746.9084158984145,4.0,12.928677897371754,2.0,Apparel,South,8,0,0,0.3853514914192946,-0.16785611521417418,LOW,0,45-60
45.50102241497785,158.05368034233658,4.0,6.42265391966276,3.0,Apparel,West,5,0,0,0.37907173583196496,0.10826670893549657,MEDIUM,0,45-60
53.02070010278234,321.99512366968656,4.0,29.265962422404918,2.0,Home,North,7,0,1,0.3807068398127561,-0.015083699962155257,LOW,0,45-60
31.744124976352584,227.00131523451896,5.0,2.361636033899044,1.0,Beauty,North,5,0,0,0.3345639652549088,0.0637156724518067,MEDIUM,0,30-45
32.775110324672454,710.9716614129253,6.0,40.73970300044771,3.0,Electronics,East,6,0,0,0.47416239440383123,-0.05910569897409873,LOW,0,30-45
32.25076194905624,53.18355774365947,4.0,1.097908599037421,2.0,Beauty,North,1,1,0,0.3418058635874717,0.18428841042107696,HIGH,1,30-45
47.48962065414787,224.8394097648797,7.0,2.110317231524711,2.0,Home,East,4,1,0,0.3300013578807913,0.03367303858069377,MEDIUM,0,45-60
55.98049328356078,185.1175378808126,4.0,18.865170163509177,1.0,Apparel,North,6,1,0,0.3461767475115275,0.10941641307014491,MEDIUM,0,45-60
32.49391408220839,224.8394097648797,2.0,7.188791867522844,3.0,Electronics,North,4,1,1,0.40150835770660154,0.13349159907968816,HIGH,1,30-45
32.90271526648291,105.91597642146601,4.0,17.028251599004975,3.0,Home,East,11,0,0,0.5131654995681022,0.1656288767643159,HIGH,1,30-45
41.76892668643759,226.32086813876066,6.0,49.08260700583913,2.0,Home,South,11,0,0,0.44295274959236575,-0.051749076013070085,LOW,0,30-45
35.05086199984518,201.89423278056336,2.0,4.7994600423336955,3.0,Electronics,West,10,0,0,0.3210412938955021,0.18421224080346538,HIGH,1,30-45
49.42464383767868,89.82003666022345,2.0,17.11280509139761,2.0,Electronics,East,8,0,0,0.4770640915405785,0.09264336006566419,MEDIUM,0,45-60
18.0,69.93933953959093,7.0,0.5383401137772419,3.0,Beauty,North,8,1,0,0.39253383682716914,0.16584180698732306,HIGH,1,<30
28.079539436997266,131.31903896301856,7.0,3.080225764884505,2.0,Beauty,South,4,0,0,0.35722933061303264,0.022642529223470712,MEDIUM,0,<30
28.61100399246265,224.8394097648797,4.0,50.73363150891493,4.0,Apparel,South,12,0,0,0.6110766311658897,0.18889720013451686,HIGH,1,<30
18.0,112.03137859984521,6.0,80.63733325130225,2.0,Electronics,East,10,1,1,0.42341555894696065,0.21508972969166154,HIGH,1,<30
26.43633866757435,164.5038202392976,4.0,0.20940045454175008,3.0,Electronics,South,5,0,0,0.39439985231764274,0.10649277309475667,MEDIUM,0,<30
27.018126609848885,40.560000879416215,6.0,0.31777455675997834,2.0,Electronics,West,2,1,0,0.32459947958733554,0.23888509099878819,HIGH,1,<30
35.586744145774034,158.60472038115836,3.0,6.825350965782458,1.0,Home,North,9,0,1,0.32206409974586375,0.15264362152556243,HIGH,1,30-45
51.35559069992316,224.8394097648797,7.0,42.13441267573253,4.0,Apparel,South,9,0,1,0.5497712621593212,0.1161526246271764,MEDIUM,0,45-60
35.05927218571157,417.6577400330045,4.0,73.72278992713927,3.0,Apparel,North,2,0,1,0.5138998620319476,0.01790569382911441,LOW,0,30-45
25.630235356746155,224.8394097648797,3.0,11.294520595913628,1.0,Electronics,South,5,0,0,0.3394075328659031,0.12190194545060347,MEDIUM,0,<30
37.31654550543765,275.69286896918635,4.0,15.51803608972655,1.0,Beauty,West,2,0,0,0.3387002994195813,0.0885692410533043,MEDIUM,0,30-45
50.59008345729619,224.8394097648797,2.0,14.903073293152566,5.0,Beauty,East,10,1,0,0.4691455516785865,0.08840821111214614,MEDIUM,0,45-60
26.28849420662114,955.2707565043281,11.0,15.51803608972655,3.0,Electronics,North,12,1,0,0.3553181802459527,-0.056027302611827166,LOW,0,<30
27.07310139294262,1153.798119196705,5.0,16.91546004523136,1.0,Apparel,East,3,0,0,0.25926979452328985,0.04532729703698807,MEDIUM,0,<30
44.70258751129068,256.8112213316266,4.0,13.511400797355957,2.0,Apparel,West,10,0,0,0.30869074392052037,0.01616800286816152,LOW,0,30-45
35.34156661123039,1153.798119196705,4.0,18.817432015656827,3.0,Beauty,West,7,1,0,0.42841386360302275,0.013195803346616752,LOW,0,30-45
45.769816288513695,120.04130184638426,7.0,8.684735075502932,2.0,Electronics,South,1,1,0,0.394141485745003,0.11201135033143314,MEDIUM,0,45-60
37.83623849845644,224.8394097648797,3.0,31.2286067665506,4.0,Apparel,South,10,1,0,0.6487235358467711,0.1649435099313664,HIGH,1,30-45
46.419963777074805,116.90230912948283,5.0,5.647233449441726,3.0,Apparel,North,8,0,0,0.38272586910872863,0.18318876334164794,HIGH,1,45-60
25.579062631512308,181.7184954629946,7.0,10.858088575417591,5.0,Beauty,East,1,0,0,0.48278090989599615,0.11674189281548561,MEDIUM,0,<30
37.85498419054079,1153.798119196705,4.0,8.11134065317624,2.0,Beauty,South,8,1,0,0.23864896752391354,-0.06607951880011727,LOW,0,30-45
35.47171982764212,171.90754192483075,1.0,1.9683372426779226,2.0,Electronics,North,11,1,1,0.34422446541176926,0.07875549134881614,MEDIUM,0,30-45
23.409308910750433,224.8394097648797,8.0,20.618945418941657,3.0,Beauty,South,7,1,0,0.47585748324285343,0.13684862524177366,HIGH,1,<30
19.238264625575738,98.63113932258312,5.0,26.2231142668517,4.0,Apparel,South,3,1,0,0.500553475555702,0.28804798534009857,HIGH,1,<30
46.228988423295945,617.7104998385249,2.0,24.105917034695874,4.0,Home,West,8,1,0,0.3830258069192853,-0.06143235639473562,LOW,0,45-60
33.78857141338426,543.2510616971084,3.0,1.2289323967785453,3.0,Electronics,North,7,0,1,0.2976162168003224,-0.028233048667023385,LOW,0,30-45
25.732636620232046,143.03217890914775,8.0,4.367299218211461,2.0,Electronics,North,7,1,0,0.3299809082093106,0.22867634191352626,HIGH,1,<30
36.84585275692001,361.10275020701084,2.0,28.209800072244615,1.0,Electronics,East,5,0,0,0.3639562688407522,-0.09994245748458379,LOW,0,30-45
51.53622628819163,224.8394097648797,1.0,5.444160168302222,3.0,Apparel,West,12,0,0,0.4028680511301414,0.0994649581787556,MEDIUM,0,45-60
18.0,1042.2315908890348,2.0,2.8007368700303474,3.0,Beauty,West,1,1,1,0.33579222004122317,0.05821747245418043,MEDIUM,0,<30
20.040335721160083,411.548591133366,1.0,15.51803608972655,3.0,Apparel,East,7,0,1,0.38553933250334715,0.1783986590298476,HIGH,1,<30
26.925362697256787,224.8394097648797,4.0,5.791926519149677,1.0,Beauty,East,1,0,0,0.2676423218983119,0.20588634724727936,HIGH,1,<30
55.53414640064395,1153.798119196705,4.0,3.1891399763341255,3.0,Beauty,South,10,1,0,0.3891291254116526,0.03216826183398375,MEDIUM,0,45-60
41.39104379503156,1153.798119196705,3.0,0.40341779299695946,4.0,Electronics,East,1,0,1,0.39563390179487634,-0.0737829126019322,LOW,0,30-45
47.20780688553472,214.3594670177126,7.0,65.22851548962885,3.0,Beauty,East,12,1,0,0.4878661926338765,-0.010473409664088473,LOW,0,45-60
24.318068970485236,217.93250734566294,3.0,15.51803608972655,3.0,Apparel,South,10,0,0,0.3898286569612169,0.2412546183816065,HIGH,1,<30
24.565569496753685,131.12590730719162,3.0,12.196694377095135,4.0,Beauty,West,4,0,0,0.4326035795978909,0.10150899130887003,MEDIUM,0,<30
43.37376460067252,171.37549756762417,7.0,3.0040318939952146,2.0,Electronics,West,6,0,0,0.36349954885714447,0.008191800286275157,LOW,0,30-45
38.69929197122536,58.108242529889935,3.0,22.008125327076844,3.0,Apparel,West,1,1,1,0.5061192873852012,0.3351816364445409,HIGH,1,30-45
44.58486582636952,57.89622949270247,7.0,22.066224964777497,3.0,Apparel,North,6,0,0,0.540101727668914,0.20411378988317327,HIGH,1,30-45
35.74794810885857,46.97459943109328,7.0,85.56287282669442,4.0,Home,South,2,1,1,0.5553573795638047,0.27734663419470185,HIGH,1,30-45
41.33772471745552,587.5158980879988,3.0,10.524502237551442,2.0,Beauty,South,6,0,0,0.38581638253223133,-0.141339621164923,LOW,0,30-45
39.89742901886131,54.31160908423395,6.0,1.6277410899615825,3.0,Beauty,West,12,0,1,0.43223384954437316,0.07118283275503184,MEDIUM,0,30-45
47.3332086690191,1153.798119196705,2.0,23.277470629794458,2.0,Apparel,North,7,0,0,0.30939444794074195,-0.0402629388301913,LOW,0,45-60
47.684099383333646,114.73899014865306,5.0,15.51803608972655,3.0,Beauty,East,11,0,0,0.4420285656856506,0.006390692319103194,LOW,0,45-60
18.56153606729876,1057.4492466998786,7.0,46.21655254079017,3.0,Electronics,East,8,0,0,0.47338347854961577,-0.12535719768699888,LOW,0,<30
18.0,159.4054715092588,8.0,15.51803608972655,5.0,Home,West,8,1,0,0.4292130810976801,0.21605938588994042,HIGH,1,<30
50.02094477181809,54.07824104615114,7.0,48.36129984853933,2.0,Electronics,East,10,0,0,0.4340017494820242,0.3146652214530264,HIGH,1,45-60
52.25270111914324,703.0310145472463,7.0,12.148776013161243,2.0,Apparel,South,2,1,0,0.33650319962187397,0.04187201949166669,MEDIUM,0,45-60
25.75252376583995,781.8626336881438,6.0,20.625966595021847,3.0,Home,South,2,1,0,0.43798937723571035,0.11569364595256468,MEDIUM,0,<30
18.0,97.95949723880409,4.0,4.667770643861236,1.0,Apparel,South,10,1,1,0.40750126334109654,0.21706247736509676,HIGH,1,<30
39.18841785208641,164.27025371672002,10.0,31.49966427702049,1.0,Home,East,6,0,0,0.39284307246889694,0.1650245600131443,HIGH,1,30-45
49.170058716206356,97.98198714123242,1.0,39.94548696726713,5.0,Beauty,North,4,1,0,0.5495642486041229,0.20393012671418528,HIGH,1,45-60
59.571134269211775,198.64632356432747,5.0,1.225516995962913,2.0,Home,North,11,0,0,0.38954168793039773,-0.15127241364346392,LOW,0,45-60
44.19557086521741,243.9702356220243,3.0,10.983406876951722,3.0,Beauty,East,4,1,0,0.420593074001478,-0.01276375355702436,LOW,0,30-45
33.53939964097166,161.37893721545868,6.0,25.160281366815838,3.0,Home,South,10,1,0,0.5032953210204935,0.218084316427975,HIGH,1,30-45
27.28243254098165,43.07736754176387,6.0,12.680313693172693,3.0,Home,North,4,1,0,0.4015467657149271,0.23821813073008444,HIGH,1,<30
38.13741550004785,131.2637445564439,5.0,2.4079252208421726,3.0,Electronics,West,6,0,0,0.38139090780016827,0.04245791428081845,MEDIUM,0,30-45
34.408823553376926,417.03363882845827,4.0,14.576068103713334,4.0,Beauty,South,6,1,0,0.44281182638356353,0.0657934835716251,MEDIUM,0,30-45
25.81918513125421,183.4588536688456,5.0,37.11419474350921,1.0,Apparel,East,12,0,0,0.34632229383118973,0.09270730869277122,MEDIUM,0,<30
62.58506781035944,164.89409761384437,3.0,10.81755280053128,4.0,Electronics,North,4,1,0,0.4650529003535832,0.05996925315289417,MEDIUM,0,60+
59.42202082486557,95.80368113739108,8.0,49.05818443139181,2.0,Electronics,South,11,1,0,0.45143384420836,0.2389765331085373,HIGH,1,45-60
51.63258420266514,127.86228262613763,1.0,3.258727279086111,3.0,Electronics,North,2,1,0,0.41856391351495636,0.018992302084752187,LOW,0,45-60
26.94979522629047,786.8623244311992,4.0,33.9820254348476,1.0,Home,East,1,0,0,0.3255196127511276,0.08035206581214144,MEDIUM,0,<30
48.260231891567344,79.37635031241454,9.0,1.3758042171736113,1.0,Beauty,North,12,1,1,0.3600915427219621,0.011174839092632347,LOW,0,45-60
45.675516913974825,423.57931751034664,6.0,6.018106653242108,3.0,Electronics,East,12,1,0,0.37998583121177903,-0.11170426972727243,LOW,0,45-60
43.310547490448634,230.98428982955244,7.0,0.5203492547246809,1.0,Electronics,East,5,0,1,0.3106552258182182,-0.05743851000846764,LOW,0,30-45
52.995983204525324,275.98033048234385,8.0,27.790146018591113,2.0,Electronics,North,1,0,0,0.39489384777036296,0.005463843989011175,LOW,0,45-60
45.62445371433533,114.53487331821026,5.0,59.769412112595006,2.0,Apparel,North,5,1,0,0.42945892882628006,0.15871895861990715,HIGH,1,45-60
46.880170835652024,161.32167782572662,2.0,18.346132401271095,3.0,Beauty,South,8,1,0,0.45253035545952175,0.12899690570827171,HIGH,1,45-60
45.64287540046652,220.26950907360228,8.0,0.2733728222747019,4.0,Electronics,East,5,0,0,0.38214410703878343,-0.05770990147431168,LOW,0,45-60
42.08949689602527,138.5733421742586,5.0,29.702428091874534,2.0,Electronics,South,11,1,1,0.4017871625148309,0.2835639217395609,HIGH,1,30-45
18.0,298.3564443295916,4.0,9.650320115026261,3.0,Electronics,West,6,0,1,0.4037435220313688,0.011553058810757284,LOW,0,<30
39.003452928926684,334.18512787931274,4.0,15.51803608972655,3.0,Apparel,South,10,1,0,0.4307607645987911,-0.0014249988414814388,LOW,0,30-45
31.325696493810497,224.8394097648797,3.0,68.9836348049242,2.0,Apparel,North,2,1,0,0.49011234089271855,0.04136024144135449,MEDIUM,0,30-45
22.641908508319755,284.3969650407546,1.0,59.50370305995464,4.0,Home,South,11,1,1,0.574175070860039,0.0316408603712939,MEDIUM,0,<30
58.18179943160989,39.60603913464289,3.0,2.795176095037414,3.0,Apparel,South,2,1,0,0.4327631706000982,0.02893193342701095,MEDIUM,0,45-60
58.747944090628444,630.6286460616412,11.0,13.462023041205352,2.0,Apparel,North,7,0,0,0.34254649471343734,-0.21774629501410228,LOW,0,45-60
54.31064720354735,224.8394097648797,6.0,15.51803608972655,3.0,Home,North,9,1,1,0.3828966026478035,0.040688064496372356,MEDIUM,0,45-60
41.0625610022705,1153.798119196705,4.0,9.380173079810191,4.0,Beauty,East,9,0,0,0.37881063022070455,-0.08514344597061882,LOW,0,30-45
54.20750145143188,224.8394097648797,6.0,44.00948256103515,1.0,Home,East,1,1,0,0.4040727851051537,0.004388049779984089,LOW,0,45-60
38.144638167221906,140.5072873459342,10.0,24.374795439912546,1.0,Apparel,West,4,0,0,0.3696951157907693,0.215114721600634,HIGH,1,30-45
40.43356732277335,423.9911173999348,2.0,14.856410068285422,1.0,Apparel,East,12,0,1,0.3036990691037236,0.025032215988311134,MEDIUM,0,30-45
24.878343554456205,129.72805399246326,5.0,11.360427070030209,1.0,Beauty,South,10,1,0,0.3262027251174375,0.2242815242224139,HIGH,1,<30
42.76389565398608,221.94325559533473,4.0,17.04390199834154,6.0,Apparel,South,12,0,0,0.5342960184732541,0.07783883961289306,MEDIUM,0,30-45
38.724631141093006,406.8263080957685,3.0,10.509263981836149,3.0,Electronics,South,4,0,0,0.44303346439024516,-0.022204259502248823,LOW,0,30-45
22.368174597986425,602.8691563927314,7.0,35.5720989940298,3.0,Beauty,North,10,0,0,0.41830938761701647,-0.12198496951575036,LOW,0,<30
37.385634658200836,224.8394097648797,6.0,14.131637628818673,3.0,Home,South,4,1,1,0.44794710918875136,0.13544663610925856,HIGH,1,30-45
37.043245233718295,224.8394097648797,8.0,6.1847742929257095,2.0,Electronics,West,8,0,0,0.36686610062259867,0.13834941504239343,HIGH,1,30-45
59.57073399973568,1153.798119196705,4.0,15.64051962069333,2.0,Home,West,6,1,0,0.29109879931224686,-0.15405804736418569,LOW,0,45-60
48.730559942160916,159.41034025783026,7.0,19.580882154746654,1.0,Home,South,5,0,0,0.3621056963855404,0.034208484822143344,MEDIUM,0,45-60
38.137345269097594,52.11847182303685,4.0,15.51803608972655,3.0,Beauty,South,5,0,0,0.4793344169158603,0.19441672871818366,HIGH,1,30-45
40.985447717613,61.97745155577922,3.0,17.229858317946675,2.0,Electronics,South,3,0,0,0.47716158848119183,0.20566565266343473,HIGH,1,30-45
38.530548537250375,834.3116028593768,3.0,50.46406893759881,3.0,Home,South,1,0,0,0.44862219965910377,-0.0071417764430053285,LOW,0,30-45
35.56503218245343,206.64707203411785,2.0,47.978244968240816,3.0,Apparel,West,4,0,0,0.4902957486421492,0.08726291796423298,MEDIUM,0,30-45
25.01087363134056,255.48194665140306,2.0,14.749414520852316,5.0,Beauty,West,7,1,1,0.3833798717266725,0.20670576139655503,HIGH,1,<30
36.187377468716846,224.8394097648797,3.0,25.827638156577546,2.0,Apparel,East,3,0,0,0.4184100837900964,0.12010915178297644,MEDIUM,0,30-45
29.04682092016984,147.31420705747385,4.0,12.607303398073297,5.0,Beauty,West,3,0,0,0.49010885411018423,0.22470532447519603,HIGH,1,<30
22.996213532922244,109.02898072988779,6.0,6.00546783754001,3.0,Beauty,East,6,0,0,0.41402558141607676,0.30158763967056307,HIGH,1,<30
44.13466177457042,338.33473037859824,6.0,55.72845313469911,4.0,Beauty,West,12,0,0,0.5284243090662866,-0.04525433057924719,LOW,0,30-45
42.69517591919882,202.8279482725418,6.0,28.461424930602924,0.0,Home,West,1,0,0,0.31326217861751093,0.008560664383904066,LOW,0,30-45
18.0,327.505497116524,1.0,4.971991820152643,3.0,Electronics,East,4,0,0,0.3381122259524442,0.07096634146182018,MEDIUM,0,<30
36.527784350058475,300.5140615685348,7.0,15.51803608972655,2.0,Electronics,East,12,1,0,0.3998545407400836,0.03979661809004438,MEDIUM,0,30-45
49.94841663079908,150.91384932554354,3.0,0.761817002583448,1.0,Electronics,West,9,0,1,0.3238584638519589,0.11610527627829946,MEDIUM,0,45-60
50.71068486675585,224.8394097648797,9.0,14.82576113383542,3.0,Home,West,7,0,0,0.4528149258487436,0.14448589947163445,HIGH,1,45-60
50.31004211462286,55.07965243198269,5.0,25.287044191674692,2.0,Home,West,12,1,0,0.4271543514936002,0.3350871588530942,HIGH,1,45-60
38.46695848281752,1153.798119196705,5.0,10.349175365389941,3.0,Electronics,South,3,1,0,0.4276911559528208,0.039103723306088606,MEDIUM,0,30-45
27.859456064370185,837.4454271640761,6.0,35.75184152556148,2.0,Beauty,South,5,0,0,0.38504185049544065,-0.10175416705466162,LOW,0,<30
24.995614071703272,739.6405390966534,7.0,1.7852945226136832,3.0,Electronics,West,2,0,0,0.31823020454533996,0.07521074529287765,MEDIUM,0,<30
42.13525885700429,120.64518394608207,11.0,15.51803608972655,3.0,Beauty,West,9,0,0,0.43045969032050624,0.23662929224271992,HIGH,1,30-45
42.55136041238195,224.8394097648797,7.0,31.498179306542802,3.0,Electronics,North,12,0,0,0.4513363903373213,0.013649269682049998,LOW,0,30-45
53.447973339260784,106.2902422680995,4.0,13.820153716148624,3.0,Electronics,South,10,1,1,0.4682097726612316,0.1851423852402813,HIGH,1,45-60
51.199755804105,67.97405677403557,7.0,15.51803608972655,4.0,Home,East,10,0,0,0.4767408462533522,0.20177629634386876,HIGH,1,45-60
36.413256121625935,130.33444903635666,3.0,50.56932672055787,3.0,Electronics,East,5,0,1,0.532474271745219,0.0946732409470596,MEDIUM,0,30-45
23.069529453669567,730.3811104976648,7.0,6.982346792678093,2.0,Apparel,East,12,0,1,0.32706868861967386,-0.11079526739727948,LOW,0,<30
34.170720835869226,471.85457308111313,7.0,38.82022607472773,1.0,Electronics,East,4,1,0,0.40210118113964854,-0.0906689650716299,LOW,0,30-45
40.60677433772629,92.47670718024122,3.0,20.381006776644345,3.0,Home,South,12,1,0,0.5435614674612834,0.20317839622822387,HIGH,1,30-45
35.57500105532715,166.77832823892018,7.0,6.967893401477244,2.0,Beauty,West,4,1,0,0.3597264838105123,0.22253304604293384,HIGH,1,30-45
31.06527070306813,434.50647845958053,5.0,13.858332625375423,3.0,Beauty,East,4,1,0,0.40436371425237,0.07110483879404857,MEDIUM,0,30-45
41.034617779638786,132.43947443308016,8.0,58.32343876055894,1.0,Electronics,West,7,1,0,0.430105840363885,0.14588284097695875,HIGH,1,30-45
31.952507103072676,237.8470025074052,3.0,29.689210926481607,1.0,Electronics,West,12,1,1,0.321177194257587,0.07034793939033086,MEDIUM,0,30-45
30.46320699529551,317.876423643264,4.0,70.11106354319963,1.0,Apparel,West,8,0,1,0.46268801713457236,-0.051452748194583016,LOW,0,30-45
41.73743401164128,314.7685153152382,8.0,57.659245773990875,3.0,Home,South,4,1,0,0.5013846322822934,-0.10469449872777417,LOW,0,30-45
33.17608903844954,278.30868765677155,4.0,18.551417691989183,5.0,Beauty,West,3,0,0,0.47347839771910555,0.1753417847577608,HIGH,1,30-45
40.92925266774023,122.9370632587254,5.0,8.730904900862635,2.0,Electronics,East,9,0,0,0.3880780118572515,0.13988308596170232,HIGH,1,30-45
41.278448274225475,134.8445820579848,6.0,0.12797935738329624,2.0,Beauty,North,1,0,1,0.37256368562925346,0.034625198758965754,MEDIUM,0,30-45
24.326851986901104,79.81529347350988,5.0,3.9207082722013396,3.0,Electronics,South,5,1,0,0.4132963943525608,0.22035597031512308,HIGH,1,<30
32.22510651361505,54.31481717396682,3.0,3.7678705952147693,4.0,Beauty,West,5,1,1,0.44891638043622173,0.18185518749390997,HIGH,1,30-45
55.25332327899755,199.68200625448978,2.0,18.498510496064274,1.0,Electronics,North,9,0,0,0.3562718219908685,0.03947764480620739,MEDIUM,0,45-60
24.055045847188556,461.56996832757557,7.0,23.704851241691163,2.0,Beauty,West,7,1,1,0.38572799732991975,0.010951178637561551,LOW,0,<30
18.0,63.92725813196537,7.0,15.51803608972655,2.0,Electronics,South,7,0,0,0.46125313072525964,0.333443580581106,HIGH,1,<30
18.0,283.0648206678105,4.0,23.60555760583422,4.0,Apparel,South,12,1,1,0.5123401330773749,0.09660490358585416,MEDIUM,0,<30
38.34931935892003,448.6163607219198,9.0,15.51803608972655,5.0,Beauty,South,10,0,0,0.4561847754969824,-0.0318840918601028,LOW,0,30-45
38.37100733639239,224.8394097648797,3.0,2.495376119019369,1.0,Beauty,North,1,1,1,0.32495994464127587,0.0793335621859757,MEDIUM,0,30-45
36.58866973489855,173.55195549772236,8.0,15.032204000964175,4.0,Electronics,West,9,0,0,0.4671646250586477,0.10001335265550831,MEDIUM,0,30-45
52.57027794714202,974.1732673836457,7.0,19.18411298857597,2.0,Apparel,South,5,0,0,0.353462472606525,-0.09461776376678217,LOW,0,45-60
18.0,363.8518997344101,8.0,5.449944558166983,4.0,Home,South,1,1,0,0.4383382083819978,0.06685813787960516,MEDIUM,0,<30
42.75120649316988,41.12386318740208,8.0,1.9365095763050464,3.0,Home,East,9,1,0,0.3970732842920433,0.15335629405076642,HIGH,1,30-45
56.73725842164288,400.4166044235253,8.0,56.06682360785592,4.0,Home,West,7,1,1,0.49031704247851715,-0.0363270871656475,LOW,0,45-60
24.466630821299432,112.9603514698905,5.0,47.987817244566315,4.0,Home,North,6,0,0,0.5535865715632656,0.07477950652809526,MEDIUM,0,<30
33.44232185852126,412.475263656569,4.0,120.0,2.0,Apparel,North,7,0,0,0.4337223053317455,0.018244738020006878,LOW,0,30-45
28.96529699325655,118.97654942771628,4.0,15.51803608972655,3.0,Apparel,East,4,1,0,0.45522395744485955,0.16680457151816924,HIGH,1,<30
27.267847447069656,211.08709061117318,5.0,4.475294258663446,3.0,Home,South,11,0,0,0.3855135135443821,0.2277084131040624,HIGH,1,<30
